location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Gunnedah,North-west Slopes,AU,2019-01-23T03:00:00.000Z,2019-01-23T14:00:00+11:00,pm10,17.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T03:00:00.000Z,2019-01-23T14:00:00+11:00,o3,0.055,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T03:00:00.000Z,2019-01-23T14:00:00+11:00,no2,0.002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-23T03:00:00.000Z,2019-01-23T14:00:00+11:00,pm10,8.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,no2,0.002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,so2,0.21,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,pm10,8,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,pm10,8.2,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,so2,0.242,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,o3,0.047,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,pm25,7.9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T02:00:00.000Z,2019-01-23T13:00:00+11:00,pm10,17.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,no2,0.003,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,pm10,7.9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,so2,0.244,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,pm10,7.9,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,so2,0.217,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,pm25,8.1,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,pm10,18.2,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T01:00:00.000Z,2019-01-23T12:00:00+11:00,o3,0.039,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T00:00:00.000Z,2019-01-23T11:00:00+11:00,pm25,8.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T00:00:00.000Z,2019-01-23T11:00:00+11:00,o3,0.027999999999999997,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-23T00:00:00.000Z,2019-01-23T11:00:00+11:00,so2,0.22399999999999998,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-23T00:00:00.000Z,2019-01-23T11:00:00+11:00,pm10,8,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-23T00:00:00.000Z,2019-01-23T11:00:00+11:00,pm10,18.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-23T00:00:00.000Z,2019-01-23T11:00:00+11:00,pm10,8,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-23T00:00:00.000Z,2019-01-23T11:00:00+11:00,so2,0.247,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,pm10,7.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,pm10,18.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,o3,0.033,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,pm25,8.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,pm10,8.2,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,so2,0.22699999999999998,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T23:00:00.000Z,2019-01-23T10:00:00+11:00,so2,0.245,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,pm10,7.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,o3,0.025,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,no2,0.003,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,pm10,8.2,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,so2,0.22899999999999998,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,pm10,18.8,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,so2,0.249,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T22:00:00.000Z,2019-01-23T09:00:00+11:00,pm25,8.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,o3,0.026000000000000002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,pm10,8.1,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,pm10,7.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,so2,0.225,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,so2,0.264,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,pm25,8.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,pm10,18.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T21:00:00.000Z,2019-01-23T08:00:00+11:00,no2,0.002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,so2,0.21600000000000003,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,pm25,8.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,so2,0.28800000000000003,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,o3,0.027999999999999997,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,pm10,8.1,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,no2,0.002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,pm10,18.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T20:00:00.000Z,2019-01-23T07:00:00+11:00,pm10,8.1,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,pm10,18.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,pm10,8.4,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,so2,0.207,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,pm10,8.9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,so2,0.33299999999999996,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,pm25,8.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,no2,0.002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T19:00:00.000Z,2019-01-23T06:00:00+11:00,o3,0.032,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,so2,0.34299999999999997,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,pm10,9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,pm10,18,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,so2,0.188,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,pm10,8.6,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,no2,0,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,o3,0.036000000000000004,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T18:00:00.000Z,2019-01-23T05:00:00+11:00,pm25,8.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,so2,0.191,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,o3,0.022000000000000002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,no2,0.008,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,pm25,8.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,pm10,17.2,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,so2,0.33399999999999996,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,pm10,9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T17:00:00.000Z,2019-01-23T04:00:00+11:00,pm10,9,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,pm10,17.2,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,no2,0.013999999999999999,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,o3,0.012,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,pm10,9.1,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,so2,0.18600000000000003,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,pm10,9.2,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,pm25,8.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T16:00:00.000Z,2019-01-23T03:00:00+11:00,so2,0.315,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,so2,0.184,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,pm25,8.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,pm10,17.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,pm10,9.2,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,no2,0.017,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,o3,0.01,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,so2,0.28,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T15:00:00.000Z,2019-01-23T02:00:00+11:00,pm10,9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,pm10,17.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,so2,0.28600000000000003,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,pm10,9.3,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,so2,0.17800000000000002,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,pm10,9.1,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,pm25,8.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,o3,0.015,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T14:00:00.000Z,2019-01-23T01:00:00+11:00,no2,0.015,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,so2,0.17800000000000002,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,pm25,8.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,pm10,17.1,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,o3,0.027999999999999997,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,no2,0.006999999999999999,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,pm10,8.8,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,so2,0.281,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-01-22T12:00:00.000Z,2019-01-22T23:00:00+11:00,pm10,8.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
