created_at,id_str,text,source,retweet_count,favorite_count,geo,coordinates,place,contributors,truncated,user.location,user.followers_count,user.friends_count,sentiment_label,sentiment_score,sentiment_subjt,created_date,created_time,created_dt
Tue Apr 02 20:08:34 +0000 2019,1113171385206091776,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,0,,,,,False,"Bournemouth, England",155,132,Positive,1.0,0.3,2019-04-02,20:08:34,2019-04-02T20:08:34+0000
Tue Apr 02 18:37:30 +0000 2019,1113148465146683392,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,0,,,,,False,Worcestershire,476,81,Positive,1.0,0.3,2019-04-02,18:37:30,2019-04-02T18:37:30+0000
Tue Apr 02 18:33:07 +0000 2019,1113147365014339584,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,0,,,,,False,,228,248,Positive,1.0,0.3,2019-04-02,18:33:07,2019-04-02T18:33:07+0000
Tue Apr 02 18:20:02 +0000 2019,1113144071541940234,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,0,,,,,False," Surrey, England",361,929,Positive,1.0,0.3,2019-04-02,18:20:02,2019-04-02T18:20:02+0000
Tue Apr 02 17:35:25 +0000 2019,1113132843130028032,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",13,0,,,,,False,"Penzance, Cornwall",1020,1313,Positive,1.0,0.3,2019-04-02,17:35:25,2019-04-02T17:35:25+0000
Tue Apr 02 17:35:18 +0000 2019,1113132813472198656,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,0,,,,,False,"Bristol, England",2111,1083,Positive,1.0,0.3,2019-04-02,17:35:18,2019-04-02T17:35:18+0000
Tue Apr 02 17:34:02 +0000 2019,1113132493807456257,"Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce… https://t.co/pEw6yDCujG","<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",13,21,,,,,True,"Stroud, England",30495,2294,Positive,1.0,0.3,2019-04-02,17:34:02,2019-04-02T17:34:02+0000
Tue Apr 02 13:22:57 +0000 2019,1113069306273656834,"RT @RickAnderson: NASA: “India's anti-satellite test a ""terrible thing""; created 400+ pieces of debris that threaten Intl Space Station...o…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",3,0,,,,,False,"Edmonton, Alberta, Canada",197,518,Negative,-1.0,1.0,2019-04-02,13:22:57,2019-04-02T13:22:57+0000
Tue Apr 02 13:16:40 +0000 2019,1113067728221306880,"RT @RickAnderson: NASA: “India's anti-satellite test a ""terrible thing""; created 400+ pieces of debris that threaten Intl Space Station...o…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,0,,,,,False,Victoria BC,575,489,Negative,-1.0,1.0,2019-04-02,13:16:40,2019-04-02T13:16:40+0000
Tue Apr 02 12:46:53 +0000 2019,1113060230953201664,"RT @RickAnderson: NASA: “India's anti-satellite test a ""terrible thing""; created 400+ pieces of debris that threaten Intl Space Station...o…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",3,0,,,,,False,"Alberta, Canada",144,267,Negative,-1.0,1.0,2019-04-02,12:46:53,2019-04-02T12:46:53+0000
