created_at,id_str,text,source,retweet_count,favorite_count,geo,coordinates,place,contributors,truncated,user.location,user.followers_count,user.friends_count,sentiment_label,sentiment_score,sentiment_subjt,created_date,created_time,created_dt
Mon Apr 01 16:38:38 +0000 2019,1112756163664318467,@AndrewTMurphy @dave0dave0 @Ryanair Just seen @carrzee's story on this &amp; disagree with reasoning here. ETS data agg… https://t.co/XfH3viYEjt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,5,,,,,True,"Cambridge, UK",3610,1388,Neutral,0.0,0.0,2019-04-01,16:38:38,2019-04-01T16:38:38+0000
Mon Apr 01 16:12:04 +0000 2019,1112749481613639680,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",72,0,,,,,False,"New Zealand, Australia",4244,5001,Neutral,0.25,0.3333333333333333,2019-04-01,16:12:04,2019-04-01T16:12:04+0000
Mon Apr 01 15:30:36 +0000 2019,1112739043278798848,Global Aviation Carbon Fiber Market to 2024: Market to Grow at a CAGR of 11% – The Need for Manufacturing Low-Weigh… https://t.co/y44wDfmG3M,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,,,,,True,"Las Vegas, NV",612,211,Neutral,0.0,0.0,2019-04-01,15:30:36,2019-04-01T15:30:36+0000
Mon Apr 01 13:21:50 +0000 2019,1112706639591849984,RT @bloore_richard: @NeilSpurrier My father was a town planner &amp; what would he know about the health effects of pollution or noise from air…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3,0,,,,,False,"London, England",69,57,Neutral,0.0,0.0,2019-04-01,13:21:50,2019-04-01T13:21:50+0000
Mon Apr 01 13:04:55 +0000 2019,1112702383035809792,What is worse? 300kg est. or more annual lead from aircraft engines above and around homes and schools or mercury i… https://t.co/sLETXCGzYB,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,,,,True,"Parafield, Adelaide",15,61,Neutral,0.033333333333333326,0.4000000000000001,2019-04-01,13:04:55,2019-04-01T13:04:55+0000
Mon Apr 01 11:07:59 +0000 2019,1112672955467747329,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,"Oak Park, IL",2638,710,Neutral,0.25,0.3333333333333333,2019-04-01,11:07:59,2019-04-01T11:07:59+0000
Mon Apr 01 09:44:10 +0000 2019,1112651862912712710,RT @fortivus: Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/QFPf3ZrnyJ #Innovation #engineering https://t.c…,"<a href=""http://www.yamathosupply2.com"" rel=""nofollow"">Aldo Zaffalon</a>",1,0,,,,,False,Wayne PA,4411,305,Neutral,0.0,0.0,2019-04-01,09:44:10,2019-04-01T09:44:10+0000
Mon Apr 01 09:30:02 +0000 2019,1112648304213585921,Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/QFPf3ZrnyJ #Innovation #engineering https://t.co/l3RB1vWWX6,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",1,0,,,,,False,"London, England",3876,4999,Neutral,0.0,0.0,2019-04-01,09:30:02,2019-04-01T09:30:02+0000
Mon Apr 01 09:28:59 +0000 2019,1112648041012649985,RT @amruthasuri: Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/6iUZC2Hf1v #Innovation #engineering https://…,"<a href=""http://www.yamathosupply2.com"" rel=""nofollow"">Aldo Zaffalon</a>",1,0,,,,,False,Wayne PA,4411,305,Neutral,0.0,0.0,2019-04-01,09:28:59,2019-04-01T09:28:59+0000
Mon Apr 01 09:18:02 +0000 2019,1112645284536991744,Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/6iUZC2Hf1v #Innovation #engineering https://t.co/2afvkqWTNL,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",1,1,,,,,False,"Hyderabad, India",3229,2407,Neutral,0.0,0.0,2019-04-01,09:18:02,2019-04-01T09:18:02+0000
Mon Apr 01 08:47:54 +0000 2019,1112637702074183681,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",72,0,,,,,False,"Galway, Ireland",2071,2374,Neutral,0.25,0.3333333333333333,2019-04-01,08:47:54,2019-04-01T08:47:54+0000
Mon Apr 01 08:22:15 +0000 2019,1112631247572877314,"they are basically intelligence-gathering aircraft designed to vacuum up communications and other emissions, and pr… https://t.co/UITUny57BF","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,1,,,,,True,Singapore,9061,1658,Neutral,-0.06666666666666667,0.1875,2019-04-01,08:22:15,2019-04-01T08:22:15+0000
Mon Apr 01 07:57:47 +0000 2019,1112625088157892609,RT @TheEngineerUK: Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/O8FuGGjZOE #innovation #engineering #techn…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2,0,,,,,False,Україна,23,6,Neutral,0.0,0.0,2019-04-01,07:57:47,2019-04-01T07:57:47+0000
Mon Apr 01 07:14:34 +0000 2019,1112614214265380864,RT @TheEngineerUK: Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/O8FuGGjZOE #innovation #engineering #techn…,"<a href=""http://www.yamathosupply2.com"" rel=""nofollow"">Aldo Zaffalon</a>",2,0,,,,,False,Wayne PA,4411,305,Neutral,0.0,0.0,2019-04-01,07:14:34,2019-04-01T07:14:34+0000
Mon Apr 01 07:12:52 +0000 2019,1112613784349220864,Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/O8FuGGjZOE #innovation #engineering… https://t.co/IIb7388o88,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",2,2,,,,,True,London,59805,292,Neutral,0.0,0.0,2019-04-01,07:12:52,2019-04-01T07:12:52+0000
Mon Apr 01 05:14:01 +0000 2019,1112583876130627584,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",72,0,,,,,False,"Pune, India",25154,23638,Neutral,0.25,0.3333333333333333,2019-04-01,05:14:01,2019-04-01T05:14:01+0000
Sun Mar 31 23:22:20 +0000 2019,1112495373031870464,"@dmichie66 I don't seem to able to forget aircraft and shipping emissions, despite the fact that to many countries they seem not to exist.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,,,,False,"New South Wales, Australia.",220,102,Positive,0.5,0.5625,2019-03-31,23:22:20,2019-03-31T23:22:20+0000
Sun Mar 31 22:13:08 +0000 2019,1112477956432117765,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,"Ashridge Estate, Dacorum",5361,5755,Neutral,0.25,0.3333333333333333,2019-03-31,22:13:08,2019-03-31T22:13:08+0000
Sun Mar 31 21:21:06 +0000 2019,1112464861156593664,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,United States of Nazi Germany,158,671,Neutral,0.25,0.3333333333333333,2019-03-31,21:21:06,2019-03-31T21:21:06+0000
Sun Mar 31 21:03:26 +0000 2019,1112460418038071296,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,"Santiago, Chile",300,730,Neutral,0.25,0.3333333333333333,2019-03-31,21:03:26,2019-03-31T21:03:26+0000
Sun Mar 31 20:15:45 +0000 2019,1112448417874219010,"RT @RichardAbbenhu3: ICAO Aircraft Engine Emissions Databank: “The information is provided by the engine manufacturers, who are solely resp…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,0,,,,,False,"Utrecht, The Netherlands",86,183,Neutral,0.0,0.0,2019-03-31,20:15:45,2019-03-31T20:15:45+0000
Sun Mar 31 20:12:22 +0000 2019,1112447565088391168,"RT @RichardAbbenhu3: ICAO Aircraft Engine Emissions Databank: “The information is provided by the engine manufacturers, who are solely resp…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2,0,,,,,False,Nederland,107,477,Neutral,0.0,0.0,2019-03-31,20:12:22,2019-03-31T20:12:22+0000
Sun Mar 31 20:09:23 +0000 2019,1112446812995158016,RT @RichardAbbenhu3: EFCA Ultrafine Particles Symposium: “Public awareness is needed and an initiative for UFP limits as well. Aircraft eng…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,,,,,False,"Hoofddorp-Zuid, Haarlemmermeer",160,56,Neutral,0.0,0.06666666666666667,2019-03-31,20:09:23,2019-03-31T20:09:23+0000
Sun Mar 31 19:28:10 +0000 2019,1112436442234531844,@adriansabater1 @Ivan_garcia24 @Liberespain @VdeiVan @Chiringuitu @socialpi_es Tendremos de dejar de volar en avión… https://t.co/N5fWoHsgF7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,0,,,,,True,Barcelona,758,3168,Neutral,0.0,0.0,2019-03-31,19:28:10,2019-03-31T19:28:10+0000
Sun Mar 31 19:11:46 +0000 2019,1112432314615775233,EFCA Ultrafine Particles Symposium: “Public awareness is needed and an initiative for UFP limits as well. Aircraft… https://t.co/APvNifU7CV,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1,1,,,,,True,,362,1714,Neutral,0.0,0.06666666666666667,2019-03-31,19:11:46,2019-03-31T19:11:46+0000
Sun Mar 31 18:35:08 +0000 2019,1112423094939996160,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,"PHILADELPHIA, PA.",1087,1992,Neutral,0.25,0.3333333333333333,2019-03-31,18:35:08,2019-03-31T18:35:08+0000
Sun Mar 31 17:59:58 +0000 2019,1112414245713575936,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,The Netherlands,1691,4556,Neutral,0.25,0.3333333333333333,2019-03-31,17:59:58,2019-03-31T17:59:58+0000
Sun Mar 31 17:31:31 +0000 2019,1112407085927546882,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,United States,1854,3421,Neutral,0.25,0.3333333333333333,2019-03-31,17:31:31,2019-03-31T17:31:31+0000
Sun Mar 31 16:47:08 +0000 2019,1112395916928000000,"ICAO Aircraft Engine Emissions Databank: “The information is provided by the engine manufacturers, who are solely r… https://t.co/xazmGRXS3A","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2,0,,,,,True,,362,1714,Neutral,0.0,0.0,2019-03-31,16:47:08,2019-03-31T16:47:08+0000
Sun Mar 31 16:44:58 +0000 2019,1112395370464608256,RT @ClimateOfGavin: @theresphysics @AgtRigor @GeraldKutney @BobGreene333 @EC_Kosters @BradSchrag @AtomsksSanakan @PAlterBoy1 @Stephen900450…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4,0,,,,,False,"Ottawa, Ontario",15253,10580,Neutral,0.0,0.0,2019-03-31,16:44:58,2019-03-31T16:44:58+0000
Sun Mar 31 16:23:01 +0000 2019,1112389846847418375,Maximising CO2 emissions reduction from hybrid-electric aircraft https://t.co/4lRTXKjEtp  #Jobs,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",0,0,,,,,False,Leicester,1928,1319,Neutral,0.0,0.0,2019-03-31,16:23:01,2019-03-31T16:23:01+0000
Sun Mar 31 16:22:26 +0000 2019,1112389698842963968,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,Texas,7628,7258,Neutral,0.25,0.3333333333333333,2019-03-31,16:22:26,2019-03-31T16:22:26+0000
Sun Mar 31 16:19:03 +0000 2019,1112388849324429312,RT @ClimateOfGavin: @theresphysics @AgtRigor @GeraldKutney @BobGreene333 @EC_Kosters @BradSchrag @AtomsksSanakan @PAlterBoy1 @Stephen900450…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4,0,,,,,False,,98,120,Neutral,0.0,0.0,2019-03-31,16:19:03,2019-03-31T16:19:03+0000
Sun Mar 31 16:14:30 +0000 2019,1112387702530420744,@theresphysics @AgtRigor @GeraldKutney @BobGreene333 @EC_Kosters @BradSchrag @AtomsksSanakan @PAlterBoy1… https://t.co/HMEFfBf1Vu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,17,,,,,True,"New York, NY",41791,507,Neutral,0.0,0.0,2019-03-31,16:14:30,2019-03-31T16:14:30+0000
Sun Mar 31 16:04:48 +0000 2019,1112385261349072902,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,"New Jersey, USA",21639,18754,Neutral,0.25,0.3333333333333333,2019-03-31,16:04:48,2019-03-31T16:04:48+0000
Sun Mar 31 16:00:55 +0000 2019,1112384284546007042,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,"Saskatchewan, Canada",582,2556,Neutral,0.25,0.3333333333333333,2019-03-31,16:00:55,2019-03-31T16:00:55+0000
Sun Mar 31 15:49:37 +0000 2019,1112381441634033664,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,Canada,70,111,Neutral,0.25,0.3333333333333333,2019-03-31,15:49:37,2019-03-31T15:49:37+0000
Sun Mar 31 15:41:09 +0000 2019,1112379310063517696,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,"British Columbia, Canada",849,2041,Neutral,0.25,0.3333333333333333,2019-03-31,15:41:09,2019-03-31T15:41:09+0000
Sun Mar 31 15:03:26 +0000 2019,1112369818236157952,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,San Tan Valley Arizona,429,646,Neutral,0.25,0.3333333333333333,2019-03-31,15:03:26,2019-03-31T15:03:26+0000
Sun Mar 31 14:33:27 +0000 2019,1112362274046558209,RT @bloore_richard: @NeilSpurrier My father was a town planner &amp; what would he know about the health effects of pollution or noise from air…,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",3,0,,,,,False,"England, United Kingdom",105,189,Neutral,0.0,0.0,2019-03-31,14:33:27,2019-03-31T14:33:27+0000
Sun Mar 31 13:50:19 +0000 2019,1112351418554306561,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,,79,417,Neutral,0.25,0.3333333333333333,2019-03-31,13:50:19,2019-03-31T13:50:19+0000
Sun Mar 31 12:57:27 +0000 2019,1112338115551727616,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",72,0,,,,,False,"Aquitaine, France",1536,1563,Neutral,0.25,0.3333333333333333,2019-03-31,12:57:27,2019-03-31T12:57:27+0000
Sun Mar 31 12:46:26 +0000 2019,1112335340700921857,@NeilSpurrier My father was a town planner &amp; what would he know about the health effects of pollution or noise from… https://t.co/cCgHBdTNAK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3,3,,,,,True,"Richmond, London",363,88,Neutral,0.0,0.0,2019-03-31,12:46:26,2019-03-31T12:46:26+0000
Sun Mar 31 12:20:35 +0000 2019,1112328838757920769,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,,645,337,Neutral,0.25,0.3333333333333333,2019-03-31,12:20:35,2019-03-31T12:20:35+0000
Sun Mar 31 11:32:17 +0000 2019,1112316683048226816,I would like ta go to an airfield and check out the aircraft and I know that such would be quite an experience..bec… https://t.co/nbwduAgzOM,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,,,,True,,1,37,Neutral,0.0,0.5,2019-03-31,11:32:17,2019-03-31T11:32:17+0000
Sun Mar 31 11:02:26 +0000 2019,1112309168600428545,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,The only habitable planet,3068,1670,Neutral,0.25,0.3333333333333333,2019-03-31,11:02:26,2019-03-31T11:02:26+0000
Sun Mar 31 10:50:00 +0000 2019,1112306043063861248,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",72,0,,,,,False,"Warner Robins, GA.",546,322,Neutral,0.25,0.3333333333333333,2019-03-31,10:50:00,2019-03-31T10:50:00+0000
Sun Mar 31 10:45:49 +0000 2019,1112304990197088257,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",72,0,,,,,False,"Brussels, Belgium",3617,3667,Neutral,0.25,0.3333333333333333,2019-03-31,10:45:49,2019-03-31T10:45:49+0000
Sun Mar 31 10:41:00 +0000 2019,1112303774830419968,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,The Netherlands,3985,5001,Neutral,0.25,0.3333333333333333,2019-03-31,10:41:00,2019-03-31T10:41:00+0000
Sun Mar 31 10:33:58 +0000 2019,1112302004968275969,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,,865,1225,Neutral,0.25,0.3333333333333333,2019-03-31,10:33:58,2019-03-31T10:33:58+0000
Sun Mar 31 10:06:29 +0000 2019,1112295090779754496,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,England; North Devon.,953,1475,Neutral,0.25,0.3333333333333333,2019-03-31,10:06:29,2019-03-31T10:06:29+0000
Sun Mar 31 09:59:59 +0000 2019,1112293452618833921,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,South Yorkshire,135,166,Neutral,0.25,0.3333333333333333,2019-03-31,09:59:59,2019-03-31T09:59:59+0000
Sun Mar 31 09:44:29 +0000 2019,1112289552658518017,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",72,0,,,,,False,"Fife, Scotland",28,111,Neutral,0.25,0.3333333333333333,2019-03-31,09:44:29,2019-03-31T09:44:29+0000
Sun Mar 31 09:43:40 +0000 2019,1112289349675167744,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,London and the world,1465,5001,Neutral,0.25,0.3333333333333333,2019-03-31,09:43:40,2019-03-31T09:43:40+0000
Sun Mar 31 09:34:47 +0000 2019,1112287111544221696,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,"Scotland, United Kingdom",6346,1015,Neutral,0.25,0.3333333333333333,2019-03-31,09:34:47,2019-03-31T09:34:47+0000
Sun Mar 31 09:25:01 +0000 2019,1112284655515037696,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,"Madison, WI",300,945,Neutral,0.25,0.3333333333333333,2019-03-31,09:25:01,2019-03-31T09:25:01+0000
Sun Mar 31 08:54:55 +0000 2019,1112277081298268160,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,"Crymmych, west wales, britain.",1768,3675,Neutral,0.25,0.3333333333333333,2019-03-31,08:54:55,2019-03-31T08:54:55+0000
Sun Mar 31 08:51:20 +0000 2019,1112276177509453829,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,everywhere,2550,5001,Neutral,0.25,0.3333333333333333,2019-03-31,08:51:20,2019-03-31T08:51:20+0000
Sun Mar 31 08:50:33 +0000 2019,1112275980997935105,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,Australia,734,493,Neutral,0.25,0.3333333333333333,2019-03-31,08:50:33,2019-03-31T08:50:33+0000
Sun Mar 31 08:49:46 +0000 2019,1112275782825459712,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,"Jaipur, India",180,132,Neutral,0.25,0.3333333333333333,2019-03-31,08:49:46,2019-03-31T08:49:46+0000
Sun Mar 31 08:32:34 +0000 2019,1112271453301411846,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,Åland ,1561,4311,Neutral,0.25,0.3333333333333333,2019-03-31,08:32:34,2019-03-31T08:32:34+0000
Sun Mar 31 08:23:02 +0000 2019,1112269057401729024,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",72,0,,,,,False,Moscow,254,99,Neutral,0.25,0.3333333333333333,2019-03-31,08:23:02,2019-03-31T08:23:02+0000
Sun Mar 31 08:07:54 +0000 2019,1112265246519914499,"""The resulting ‘Harbour Air ePlane’ will have zero reliance on fossil fuels and produce zero emissions.""

And where… https://t.co/MWr5CYfSU0","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,,,,,True,,1675,2265,Neutral,0.0,0.0,2019-03-31,08:07:54,2019-03-31T08:07:54+0000
Sun Mar 31 07:50:48 +0000 2019,1112260945722687488,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",72,0,,,,,False,"Grangemouth, Falkirk East",7636,1879,Neutral,0.25,0.3333333333333333,2019-03-31,07:50:48,2019-03-31T07:50:48+0000
Sun Mar 31 07:49:51 +0000 2019,1112260703576981504,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,Your mom's vagina,1513,1470,Neutral,0.25,0.3333333333333333,2019-03-31,07:49:51,2019-03-31T07:49:51+0000
Sun Mar 31 07:42:10 +0000 2019,1112258771546300416,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",72,0,,,,,False,,83,274,Neutral,0.25,0.3333333333333333,2019-03-31,07:42:10,2019-03-31T07:42:10+0000
Sun Mar 31 07:20:30 +0000 2019,1112253319198593025,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",72,0,,,,,False,Australia,884,1948,Neutral,0.25,0.3333333333333333,2019-03-31,07:20:30,2019-03-31T07:20:30+0000
Sun Mar 31 07:19:13 +0000 2019,1112252995578851329,"RT @tveitdal: Harbour Air to become the world's first airline with electric-only aircraft https://t.co/BBdpFwSFMa ""Aviation industry accoun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72,0,,,,,False,,345,125,Neutral,0.25,0.3333333333333333,2019-03-31,07:19:13,2019-03-31T07:19:13+0000
